trip_id,booking_user_id,pick_up_latitude,pick_up_longitude,drop_off_latitude,drop_off_longitude,pick_up_address,drop_off_address,trip_date_and_time,total_passengers,user_id,age,hour,day,weekday,large_group
734295,121333,30.2944858,-97.7449987,30.27027,-97.749694,"Shoal Crest, Salado St, Austin, United States, 78705","Buford's, West 6th Street, Austin, TX, USA",2025-09-07 00:19:49,9,121333,21.0,0,2025-09-07,Sunday,True
734295,121333,30.2944858,-97.7449987,30.27027,-97.749694,"Shoal Crest, Salado St, Austin, United States, 78705","Buford's, West 6th Street, Austin, TX, USA",2025-09-07 00:19:49,9,77487,21.0,0,2025-09-07,Sunday,True
734295,121333,30.2944858,-97.7449987,30.27027,-97.749694,"Shoal Crest, Salado St, Austin, United States, 78705","Buford's, West 6th Street, Austin, TX, USA",2025-09-07 00:19:49,9,69832,21.0,0,2025-09-07,Sunday,True
734292,334983,30.2884175,-97.7478897,30.2662562,-97.7355382,"West Campus, San Gabriel St, Austin, United States, 78705","Mala Vida, East 6th Street, Austin, TX, USA",2025-09-07 00:16:41,10,596658,20.0,0,2025-09-07,Sunday,True
734292,334983,30.2884175,-97.7478897,30.2662562,-97.7355382,"West Campus, San Gabriel St, Austin, United States, 78705","Mala Vida, East 6th Street, Austin, TX, USA",2025-09-07 00:16:41,10,334983,20.0,0,2025-09-07,Sunday,True
734299,582675,30.285671,-97.7431668,30.2667569,-97.7391877,"Moontower, San Antonio Street, Austin, TX, USA","The Rooftop On 6th, East 6th Street, Austin, TX, USA",2025-09-07 00:16:29,11,582675,19.0,0,2025-09-07,Sunday,True
734299,582675,30.285671,-97.7431668,30.2667569,-97.7391877,"Moontower, San Antonio Street, Austin, TX, USA","The Rooftop On 6th, East 6th Street, Austin, TX, USA",2025-09-07 00:16:29,11,599466,19.0,0,2025-09-07,Sunday,True
734299,582675,30.285671,-97.7431668,30.2667569,-97.7391877,"Moontower, San Antonio Street, Austin, TX, USA","The Rooftop On 6th, East 6th Street, Austin, TX, USA",2025-09-07 00:16:29,11,585627,19.0,0,2025-09-07,Sunday,True
734299,582675,30.285671,-97.7431668,30.2667569,-97.7391877,"Moontower, San Antonio Street, Austin, TX, USA","The Rooftop On 6th, East 6th Street, Austin, TX, USA",2025-09-07 00:16:29,11,599467,19.0,0,2025-09-07,Sunday,True
734299,582675,30.285671,-97.7431668,30.2667569,-97.7391877,"Moontower, San Antonio Street, Austin, TX, USA","The Rooftop On 6th, East 6th Street, Austin, TX, USA",2025-09-07 00:16:29,11,566715,20.0,0,2025-09-07,Sunday,True
734299,582675,30.285671,-97.7431668,30.2667569,-97.7391877,"Moontower, San Antonio Street, Austin, TX, USA","The Rooftop On 6th, East 6th Street, Austin, TX, USA",2025-09-07 00:16:29,11,587492,19.0,0,2025-09-07,Sunday,True
734299,582675,30.285671,-97.7431668,30.2667569,-97.7391877,"Moontower, San Antonio Street, Austin, TX, USA","The Rooftop On 6th, East 6th Street, Austin, TX, USA",2025-09-07 00:16:29,11,599465,19.0,0,2025-09-07,Sunday,True
734291,598192,30.2696233,-97.7476682,30.2670288,-97.7383848,"Market District, W 6th St, Austin, United States, 78701","Mala Fama, East 6th Street, Austin, TX, USA",2025-09-07 00:16:24,6,598192,29.0,0,2025-09-07,Sunday,False
734282,212220,30.2739724,-97.7632615,30.2703075,-97.7484259,"West End, W 5th St, Austin, United States, 78703","Wiggle Room, Nueces Street, Austin, TX, USA",2025-09-07 00:16:11,13,6620,23.0,0,2025-09-07,Sunday,True
734282,212220,30.2739724,-97.7632615,30.2703075,-97.7484259,"West End, W 5th St, Austin, United States, 78703","Wiggle Room, Nueces Street, Austin, TX, USA",2025-09-07 00:16:11,13,197128,24.0,0,2025-09-07,Sunday,True
734282,212220,30.2739724,-97.7632615,30.2703075,-97.7484259,"West End, W 5th St, Austin, United States, 78703","Wiggle Room, Nueces Street, Austin, TX, USA",2025-09-07 00:16:11,13,165481,23.0,0,2025-09-07,Sunday,True
734282,212220,30.2739724,-97.7632615,30.2703075,-97.7484259,"West End, W 5th St, Austin, United States, 78703","Wiggle Room, Nueces Street, Austin, TX, USA",2025-09-07 00:16:11,13,205195,25.0,0,2025-09-07,Sunday,True
734282,212220,30.2739724,-97.7632615,30.2703075,-97.7484259,"West End, W 5th St, Austin, United States, 78703","Wiggle Room, Nueces Street, Austin, TX, USA",2025-09-07 00:16:11,13,212220,24.0,0,2025-09-07,Sunday,True
734282,212220,30.2739724,-97.7632615,30.2703075,-97.7484259,"West End, W 5th St, Austin, United States, 78703","Wiggle Room, Nueces Street, Austin, TX, USA",2025-09-07 00:16:11,13,212241,24.0,0,2025-09-07,Sunday,True
734282,212220,30.2739724,-97.7632615,30.2703075,-97.7484259,"West End, W 5th St, Austin, United States, 78703","Wiggle Room, Nueces Street, Austin, TX, USA",2025-09-07 00:16:11,13,197136,24.0,0,2025-09-07,Sunday,True
734282,212220,30.2739724,-97.7632615,30.2703075,-97.7484259,"West End, W 5th St, Austin, United States, 78703","Wiggle Room, Nueces Street, Austin, TX, USA",2025-09-07 00:16:11,13,10119,,0,2025-09-07,Sunday,True
734282,212220,30.2739724,-97.7632615,30.2703075,-97.7484259,"West End, W 5th St, Austin, United States, 78703","Wiggle Room, Nueces Street, Austin, TX, USA",2025-09-07 00:16:11,13,384715,24.0,0,2025-09-07,Sunday,True
734282,212220,30.2739724,-97.7632615,30.2703075,-97.7484259,"West End, W 5th St, Austin, United States, 78703","Wiggle Room, Nueces Street, Austin, TX, USA",2025-09-07 00:16:11,13,197141,24.0,0,2025-09-07,Sunday,True
734282,212220,30.2739724,-97.7632615,30.2703075,-97.7484259,"West End, W 5th St, Austin, United States, 78703","Wiggle Room, Nueces Street, Austin, TX, USA",2025-09-07 00:16:11,13,19685,23.0,0,2025-09-07,Sunday,True
734282,212220,30.2739724,-97.7632615,30.2703075,-97.7484259,"West End, W 5th St, Austin, United States, 78703","Wiggle Room, Nueces Street, Austin, TX, USA",2025-09-07 00:16:11,13,403083,23.0,0,2025-09-07,Sunday,True
734270,186964,30.241008,-97.7236872,30.2640032,-97.7287525,"Riverside, Elmont Dr, Austin, Estados Unidos, 78741","Latchkey, East 6th Street, Austin, Texas, EE. UU.",2025-09-07 00:15:46,9,106239,23.0,0,2025-09-07,Sunday,True
734270,186964,30.241008,-97.7236872,30.2640032,-97.7287525,"Riverside, Elmont Dr, Austin, Estados Unidos, 78741","Latchkey, East 6th Street, Austin, Texas, EE. UU.",2025-09-07 00:15:46,9,78419,22.0,0,2025-09-07,Sunday,True
734270,186964,30.241008,-97.7236872,30.2640032,-97.7287525,"Riverside, Elmont Dr, Austin, Estados Unidos, 78741","Latchkey, East 6th Street, Austin, Texas, EE. UU.",2025-09-07 00:15:46,9,144433,23.0,0,2025-09-07,Sunday,True
734270,186964,30.241008,-97.7236872,30.2640032,-97.7287525,"Riverside, Elmont Dr, Austin, Estados Unidos, 78741","Latchkey, East 6th Street, Austin, Texas, EE. UU.",2025-09-07 00:15:46,9,76696,23.0,0,2025-09-07,Sunday,True
734270,186964,30.241008,-97.7236872,30.2640032,-97.7287525,"Riverside, Elmont Dr, Austin, Estados Unidos, 78741","Latchkey, East 6th Street, Austin, Texas, EE. UU.",2025-09-07 00:15:46,9,186964,22.0,0,2025-09-07,Sunday,True
734270,186964,30.241008,-97.7236872,30.2640032,-97.7287525,"Riverside, Elmont Dr, Austin, Estados Unidos, 78741","Latchkey, East 6th Street, Austin, Texas, EE. UU.",2025-09-07 00:15:46,9,106127,24.0,0,2025-09-07,Sunday,True
734270,186964,30.241008,-97.7236872,30.2640032,-97.7287525,"Riverside, Elmont Dr, Austin, Estados Unidos, 78741","Latchkey, East 6th Street, Austin, Texas, EE. UU.",2025-09-07 00:15:46,9,481720,22.0,0,2025-09-07,Sunday,True
734290,490558,30.2833834,-97.7442538,30.2669106,-97.7391248,"West Campus, Nueces St, Austin, United States, 78705","The Aquarium on 6th, East 6th Street, Austin, TX, USA",2025-09-07 00:14:47,6,194336,22.0,0,2025-09-07,Sunday,False
734290,490558,30.2833834,-97.7442538,30.2669106,-97.7391248,"West Campus, Nueces St, Austin, United States, 78705","The Aquarium on 6th, East 6th Street, Austin, TX, USA",2025-09-07 00:14:47,6,194338,24.0,0,2025-09-07,Sunday,False
734290,490558,30.2833834,-97.7442538,30.2669106,-97.7391248,"West Campus, Nueces St, Austin, United States, 78705","The Aquarium on 6th, East 6th Street, Austin, TX, USA",2025-09-07 00:14:47,6,490558,19.0,0,2025-09-07,Sunday,False
734293,127264,30.2908482,-97.7446574,30.270302,-97.7485023,"West Campus, Rio Grande St, Austin, United States, 78705","Beez Kneez, Nueces Street, Austin, TX, USA",2025-09-07 00:14:23,14,271563,20.0,0,2025-09-07,Sunday,True
734293,127264,30.2908482,-97.7446574,30.270302,-97.7485023,"West Campus, Rio Grande St, Austin, United States, 78705","Beez Kneez, Nueces Street, Austin, TX, USA",2025-09-07 00:14:23,14,127265,21.0,0,2025-09-07,Sunday,True
734293,127264,30.2908482,-97.7446574,30.270302,-97.7485023,"West Campus, Rio Grande St, Austin, United States, 78705","Beez Kneez, Nueces Street, Austin, TX, USA",2025-09-07 00:14:23,14,98768,21.0,0,2025-09-07,Sunday,True
734293,127264,30.2908482,-97.7446574,30.270302,-97.7485023,"West Campus, Rio Grande St, Austin, United States, 78705","Beez Kneez, Nueces Street, Austin, TX, USA",2025-09-07 00:14:23,14,127264,23.0,0,2025-09-07,Sunday,True
734293,127264,30.2908482,-97.7446574,30.270302,-97.7485023,"West Campus, Rio Grande St, Austin, United States, 78705","Beez Kneez, Nueces Street, Austin, TX, USA",2025-09-07 00:14:23,14,258937,21.0,0,2025-09-07,Sunday,True
734293,127264,30.2908482,-97.7446574,30.270302,-97.7485023,"West Campus, Rio Grande St, Austin, United States, 78705","Beez Kneez, Nueces Street, Austin, TX, USA",2025-09-07 00:14:23,14,182421,20.0,0,2025-09-07,Sunday,True
734293,127264,30.2908482,-97.7446574,30.270302,-97.7485023,"West Campus, Rio Grande St, Austin, United States, 78705","Beez Kneez, Nueces Street, Austin, TX, USA",2025-09-07 00:14:23,14,104641,21.0,0,2025-09-07,Sunday,True
734293,127264,30.2908482,-97.7446574,30.270302,-97.7485023,"West Campus, Rio Grande St, Austin, United States, 78705","Beez Kneez, Nueces Street, Austin, TX, USA",2025-09-07 00:14:23,14,70827,21.0,0,2025-09-07,Sunday,True
734293,127264,30.2908482,-97.7446574,30.270302,-97.7485023,"West Campus, Rio Grande St, Austin, United States, 78705","Beez Kneez, Nueces Street, Austin, TX, USA",2025-09-07 00:14:23,14,105232,21.0,0,2025-09-07,Sunday,True
734293,127264,30.2908482,-97.7446574,30.270302,-97.7485023,"West Campus, Rio Grande St, Austin, United States, 78705","Beez Kneez, Nueces Street, Austin, TX, USA",2025-09-07 00:14:23,14,374058,21.0,0,2025-09-07,Sunday,True
734262,195176,30.2917025,-97.744343,30.2666864,-97.7392031,"West Campus, Rio Grande St, Austin, United States, 78705","Sixth Street, E 6th St, Austin, United States, 78701",2025-09-07 00:13:43,14,195176,20.0,0,2025-09-07,Sunday,True
734262,195176,30.2917025,-97.744343,30.2666864,-97.7392031,"West Campus, Rio Grande St, Austin, United States, 78705","Sixth Street, E 6th St, Austin, United States, 78701",2025-09-07 00:13:43,14,408744,18.0,0,2025-09-07,Sunday,True
734262,195176,30.2917025,-97.744343,30.2666864,-97.7392031,"West Campus, Rio Grande St, Austin, United States, 78705","Sixth Street, E 6th St, Austin, United States, 78701",2025-09-07 00:13:43,14,194709,21.0,0,2025-09-07,Sunday,True
734262,195176,30.2917025,-97.744343,30.2666864,-97.7392031,"West Campus, Rio Grande St, Austin, United States, 78705","Sixth Street, E 6th St, Austin, United States, 78701",2025-09-07 00:13:43,14,410087,19.0,0,2025-09-07,Sunday,True
734280,148371,30.2840951,-97.743325,30.2669106,-97.7391248,"West Campus, San Antonio St, Austin, United States, 78705","The Aquarium on 6th, East 6th Street, Austin, TX, USA",2025-09-07 00:12:21,12,328674,19.0,0,2025-09-07,Sunday,True
734280,148371,30.2840951,-97.743325,30.2669106,-97.7391248,"West Campus, San Antonio St, Austin, United States, 78705","The Aquarium on 6th, East 6th Street, Austin, TX, USA",2025-09-07 00:12:21,12,379221,21.0,0,2025-09-07,Sunday,True
734280,148371,30.2840951,-97.743325,30.2669106,-97.7391248,"West Campus, San Antonio St, Austin, United States, 78705","The Aquarium on 6th, East 6th Street, Austin, TX, USA",2025-09-07 00:12:21,12,571857,19.0,0,2025-09-07,Sunday,True
734280,148371,30.2840951,-97.743325,30.2669106,-97.7391248,"West Campus, San Antonio St, Austin, United States, 78705","The Aquarium on 6th, East 6th Street, Austin, TX, USA",2025-09-07 00:12:21,12,327051,1.0,0,2025-09-07,Sunday,True
734280,148371,30.2840951,-97.743325,30.2669106,-97.7391248,"West Campus, San Antonio St, Austin, United States, 78705","The Aquarium on 6th, East 6th Street, Austin, TX, USA",2025-09-07 00:12:21,12,389381,19.0,0,2025-09-07,Sunday,True
734280,148371,30.2840951,-97.743325,30.2669106,-97.7391248,"West Campus, San Antonio St, Austin, United States, 78705","The Aquarium on 6th, East 6th Street, Austin, TX, USA",2025-09-07 00:12:21,12,328657,19.0,0,2025-09-07,Sunday,True
734280,148371,30.2840951,-97.743325,30.2669106,-97.7391248,"West Campus, San Antonio St, Austin, United States, 78705","The Aquarium on 6th, East 6th Street, Austin, TX, USA",2025-09-07 00:12:21,12,448797,18.0,0,2025-09-07,Sunday,True
734280,148371,30.2840951,-97.743325,30.2669106,-97.7391248,"West Campus, San Antonio St, Austin, United States, 78705","The Aquarium on 6th, East 6th Street, Austin, TX, USA",2025-09-07 00:12:21,12,328672,19.0,0,2025-09-07,Sunday,True
734280,148371,30.2840951,-97.743325,30.2669106,-97.7391248,"West Campus, San Antonio St, Austin, United States, 78705","The Aquarium on 6th, East 6th Street, Austin, TX, USA",2025-09-07 00:12:21,12,451123,23.0,0,2025-09-07,Sunday,True
734280,148371,30.2840951,-97.743325,30.2669106,-97.7391248,"West Campus, San Antonio St, Austin, United States, 78705","The Aquarium on 6th, East 6th Street, Austin, TX, USA",2025-09-07 00:12:21,12,148371,25.0,0,2025-09-07,Sunday,True
734276,246344,30.2890964,-97.7470771,30.2925935,-97.7394252,"West Campus, Pearl St, Austin, United States, 78705","Scottish Rite Dormitory, West 27th Street, Austin, TX, USA",2025-09-07 00:11:23,10,442577,20.0,0,2025-09-07,Sunday,True
734276,246344,30.2890964,-97.7470771,30.2925935,-97.7394252,"West Campus, Pearl St, Austin, United States, 78705","Scottish Rite Dormitory, West 27th Street, Austin, TX, USA",2025-09-07 00:11:23,10,246344,18.0,0,2025-09-07,Sunday,True
734276,246344,30.2890964,-97.7470771,30.2925935,-97.7394252,"West Campus, Pearl St, Austin, United States, 78705","Scottish Rite Dormitory, West 27th Street, Austin, TX, USA",2025-09-07 00:11:23,10,445936,18.0,0,2025-09-07,Sunday,True
734276,246344,30.2890964,-97.7470771,30.2925935,-97.7394252,"West Campus, Pearl St, Austin, United States, 78705","Scottish Rite Dormitory, West 27th Street, Austin, TX, USA",2025-09-07 00:11:23,10,164200,22.0,0,2025-09-07,Sunday,True
734276,246344,30.2890964,-97.7470771,30.2925935,-97.7394252,"West Campus, Pearl St, Austin, United States, 78705","Scottish Rite Dormitory, West 27th Street, Austin, TX, USA",2025-09-07 00:11:23,10,285323,18.0,0,2025-09-07,Sunday,True
734276,246344,30.2890964,-97.7470771,30.2925935,-97.7394252,"West Campus, Pearl St, Austin, United States, 78705","Scottish Rite Dormitory, West 27th Street, Austin, TX, USA",2025-09-07 00:11:23,10,178284,24.0,0,2025-09-07,Sunday,True
734276,246344,30.2890964,-97.7470771,30.2925935,-97.7394252,"West Campus, Pearl St, Austin, United States, 78705","Scottish Rite Dormitory, West 27th Street, Austin, TX, USA",2025-09-07 00:11:23,10,435588,23.0,0,2025-09-07,Sunday,True
734276,246344,30.2890964,-97.7470771,30.2925935,-97.7394252,"West Campus, Pearl St, Austin, United States, 78705","Scottish Rite Dormitory, West 27th Street, Austin, TX, USA",2025-09-07 00:11:23,10,432105,18.0,0,2025-09-07,Sunday,True
734276,246344,30.2890964,-97.7470771,30.2925935,-97.7394252,"West Campus, Pearl St, Austin, United States, 78705","Scottish Rite Dormitory, West 27th Street, Austin, TX, USA",2025-09-07 00:11:23,10,443976,19.0,0,2025-09-07,Sunday,True
734275,596827,30.2660553,-97.7449276,30.2670288,-97.7383848,"Warehouse District, Colorado St, Austin, United States, 78701","Mala Fama, East 6th Street, Austin, TX, USA",2025-09-07 00:10:49,10,63717,32.0,0,2025-09-07,Sunday,True
734275,596827,30.2660553,-97.7449276,30.2670288,-97.7383848,"Warehouse District, Colorado St, Austin, United States, 78701","Mala Fama, East 6th Street, Austin, TX, USA",2025-09-07 00:10:49,10,596827,26.0,0,2025-09-07,Sunday,True
734275,596827,30.2660553,-97.7449276,30.2670288,-97.7383848,"Warehouse District, Colorado St, Austin, United States, 78701","Mala Fama, East 6th Street, Austin, TX, USA",2025-09-07 00:10:49,10,596798,31.0,0,2025-09-07,Sunday,True
734275,596827,30.2660553,-97.7449276,30.2670288,-97.7383848,"Warehouse District, Colorado St, Austin, United States, 78701","Mala Fama, East 6th Street, Austin, TX, USA",2025-09-07 00:10:49,10,596784,36.0,0,2025-09-07,Sunday,True
734275,596827,30.2660553,-97.7449276,30.2670288,-97.7383848,"Warehouse District, Colorado St, Austin, United States, 78701","Mala Fama, East 6th Street, Austin, TX, USA",2025-09-07 00:10:49,10,570820,33.0,0,2025-09-07,Sunday,True
734271,38060,30.2665402,-97.7421035,30.2634183,-97.7272288,"Congress Ave District, Brazos St, Austin, United States, 78701","HOTEL VEGAS, East 6th Street, Austin, TX, USA",2025-09-07 00:09:10,14,38060,25.0,0,2025-09-07,Sunday,True
734277,380634,30.2834842,-97.7428666,30.2673854,-97.7409012,"The Drag, San Antonio St, Austin, United States, 78705","Lit Lounge, East 6th Street, Austin, TX, USA",2025-09-07 00:09:07,12,184004,20.0,0,2025-09-07,Sunday,True
734277,380634,30.2834842,-97.7428666,30.2673854,-97.7409012,"The Drag, San Antonio St, Austin, United States, 78705","Lit Lounge, East 6th Street, Austin, TX, USA",2025-09-07 00:09:07,12,286572,20.0,0,2025-09-07,Sunday,True
734277,380634,30.2834842,-97.7428666,30.2673854,-97.7409012,"The Drag, San Antonio St, Austin, United States, 78705","Lit Lounge, East 6th Street, Austin, TX, USA",2025-09-07 00:09:07,12,599395,23.0,0,2025-09-07,Sunday,True
734277,380634,30.2834842,-97.7428666,30.2673854,-97.7409012,"The Drag, San Antonio St, Austin, United States, 78705","Lit Lounge, East 6th Street, Austin, TX, USA",2025-09-07 00:09:07,12,155371,21.0,0,2025-09-07,Sunday,True
734277,380634,30.2834842,-97.7428666,30.2673854,-97.7409012,"The Drag, San Antonio St, Austin, United States, 78705","Lit Lounge, East 6th Street, Austin, TX, USA",2025-09-07 00:09:07,12,234898,22.0,0,2025-09-07,Sunday,True
734277,380634,30.2834842,-97.7428666,30.2673854,-97.7409012,"The Drag, San Antonio St, Austin, United States, 78705","Lit Lounge, East 6th Street, Austin, TX, USA",2025-09-07 00:09:07,12,338341,21.0,0,2025-09-07,Sunday,True
734277,380634,30.2834842,-97.7428666,30.2673854,-97.7409012,"The Drag, San Antonio St, Austin, United States, 78705","Lit Lounge, East 6th Street, Austin, TX, USA",2025-09-07 00:09:07,12,77527,21.0,0,2025-09-07,Sunday,True
734277,380634,30.2834842,-97.7428666,30.2673854,-97.7409012,"The Drag, San Antonio St, Austin, United States, 78705","Lit Lounge, East 6th Street, Austin, TX, USA",2025-09-07 00:09:07,12,599451,20.0,0,2025-09-07,Sunday,True
734277,380634,30.2834842,-97.7428666,30.2673854,-97.7409012,"The Drag, San Antonio St, Austin, United States, 78705","Lit Lounge, East 6th Street, Austin, TX, USA",2025-09-07 00:09:07,12,599400,23.0,0,2025-09-07,Sunday,True
734277,380634,30.2834842,-97.7428666,30.2673854,-97.7409012,"The Drag, San Antonio St, Austin, United States, 78705","Lit Lounge, East 6th Street, Austin, TX, USA",2025-09-07 00:09:07,12,94754,21.0,0,2025-09-07,Sunday,True
734277,380634,30.2834842,-97.7428666,30.2673854,-97.7409012,"The Drag, San Antonio St, Austin, United States, 78705","Lit Lounge, East 6th Street, Austin, TX, USA",2025-09-07 00:09:07,12,380634,21.0,0,2025-09-07,Sunday,True
734277,380634,30.2834842,-97.7428666,30.2673854,-97.7409012,"The Drag, San Antonio St, Austin, United States, 78705","Lit Lounge, East 6th Street, Austin, TX, USA",2025-09-07 00:09:07,12,599390,20.0,0,2025-09-07,Sunday,True
734213,414440,30.3285559,-97.7551344,30.270302,-97.7485023,"Rosedale, Westfield Dr, Austin, United States, 78731","Beez Kneez, Nueces Street, Austin, TX, USA",2025-09-07 00:08:31,13,146728,25.0,0,2025-09-07,Sunday,True
734213,414440,30.3285559,-97.7551344,30.270302,-97.7485023,"Rosedale, Westfield Dr, Austin, United States, 78731","Beez Kneez, Nueces Street, Austin, TX, USA",2025-09-07 00:08:31,13,231195,24.0,0,2025-09-07,Sunday,True
734213,414440,30.3285559,-97.7551344,30.270302,-97.7485023,"Rosedale, Westfield Dr, Austin, United States, 78731","Beez Kneez, Nueces Street, Austin, TX, USA",2025-09-07 00:08:31,13,493851,28.0,0,2025-09-07,Sunday,True
734213,414440,30.3285559,-97.7551344,30.270302,-97.7485023,"Rosedale, Westfield Dr, Austin, United States, 78731","Beez Kneez, Nueces Street, Austin, TX, USA",2025-09-07 00:08:31,13,414440,24.0,0,2025-09-07,Sunday,True
734213,414440,30.3285559,-97.7551344,30.270302,-97.7485023,"Rosedale, Westfield Dr, Austin, United States, 78731","Beez Kneez, Nueces Street, Austin, TX, USA",2025-09-07 00:08:31,13,68125,25.0,0,2025-09-07,Sunday,True
734213,414440,30.3285559,-97.7551344,30.270302,-97.7485023,"Rosedale, Westfield Dr, Austin, United States, 78731","Beez Kneez, Nueces Street, Austin, TX, USA",2025-09-07 00:08:31,13,597855,25.0,0,2025-09-07,Sunday,True
734213,414440,30.3285559,-97.7551344,30.270302,-97.7485023,"Rosedale, Westfield Dr, Austin, United States, 78731","Beez Kneez, Nueces Street, Austin, TX, USA",2025-09-07 00:08:31,13,541979,25.0,0,2025-09-07,Sunday,True
734202,255624,30.2909591,-97.745467,30.2667569,-97.7391877,"West Campus, Salado St, Austin, United States, 78705","The Rooftop On 6th, East 6th Street, Austin, TX, USA",2025-09-07 00:08:17,14,334522,22.0,0,2025-09-07,Sunday,True
734202,255624,30.2909591,-97.745467,30.2667569,-97.7391877,"West Campus, Salado St, Austin, United States, 78705","The Rooftop On 6th, East 6th Street, Austin, TX, USA",2025-09-07 00:08:17,14,257678,20.0,0,2025-09-07,Sunday,True
734202,255624,30.2909591,-97.745467,30.2667569,-97.7391877,"West Campus, Salado St, Austin, United States, 78705","The Rooftop On 6th, East 6th Street, Austin, TX, USA",2025-09-07 00:08:17,14,332634,19.0,0,2025-09-07,Sunday,True
734202,255624,30.2909591,-97.745467,30.2667569,-97.7391877,"West Campus, Salado St, Austin, United States, 78705","The Rooftop On 6th, East 6th Street, Austin, TX, USA",2025-09-07 00:08:17,14,210452,20.0,0,2025-09-07,Sunday,True
734202,255624,30.2909591,-97.745467,30.2667569,-97.7391877,"West Campus, Salado St, Austin, United States, 78705","The Rooftop On 6th, East 6th Street, Austin, TX, USA",2025-09-07 00:08:17,14,332638,19.0,0,2025-09-07,Sunday,True
734202,255624,30.2909591,-97.745467,30.2667569,-97.7391877,"West Campus, Salado St, Austin, United States, 78705","The Rooftop On 6th, East 6th Street, Austin, TX, USA",2025-09-07 00:08:17,14,323472,20.0,0,2025-09-07,Sunday,True
734202,255624,30.2909591,-97.745467,30.2667569,-97.7391877,"West Campus, Salado St, Austin, United States, 78705","The Rooftop On 6th, East 6th Street, Austin, TX, USA",2025-09-07 00:08:17,14,334523,23.0,0,2025-09-07,Sunday,True
734202,255624,30.2909591,-97.745467,30.2667569,-97.7391877,"West Campus, Salado St, Austin, United States, 78705","The Rooftop On 6th, East 6th Street, Austin, TX, USA",2025-09-07 00:08:17,14,205249,20.0,0,2025-09-07,Sunday,True
734202,255624,30.2909591,-97.745467,30.2667569,-97.7391877,"West Campus, Salado St, Austin, United States, 78705","The Rooftop On 6th, East 6th Street, Austin, TX, USA",2025-09-07 00:08:17,14,235390,20.0,0,2025-09-07,Sunday,True
734202,255624,30.2909591,-97.745467,30.2667569,-97.7391877,"West Campus, Salado St, Austin, United States, 78705","The Rooftop On 6th, East 6th Street, Austin, TX, USA",2025-09-07 00:08:17,14,227607,20.0,0,2025-09-07,Sunday,True
734202,255624,30.2909591,-97.745467,30.2667569,-97.7391877,"West Campus, Salado St, Austin, United States, 78705","The Rooftop On 6th, East 6th Street, Austin, TX, USA",2025-09-07 00:08:17,14,255624,20.0,0,2025-09-07,Sunday,True
734273,21498,30.2634233,-97.7278369,30.274502,-97.765019,"East End, E 6th St, Austin, United States, 78702","Mean Eyed Cat, West 5th Street, Austin, TX, USA",2025-09-07 00:08:02,10,21600,22.0,0,2025-09-07,Sunday,True
734273,21498,30.2634233,-97.7278369,30.274502,-97.765019,"East End, E 6th St, Austin, United States, 78702","Mean Eyed Cat, West 5th Street, Austin, TX, USA",2025-09-07 00:08:02,10,22436,,0,2025-09-07,Sunday,True
734273,21498,30.2634233,-97.7278369,30.274502,-97.765019,"East End, E 6th St, Austin, United States, 78702","Mean Eyed Cat, West 5th Street, Austin, TX, USA",2025-09-07 00:08:02,10,20962,23.0,0,2025-09-07,Sunday,True
734273,21498,30.2634233,-97.7278369,30.274502,-97.765019,"East End, E 6th St, Austin, United States, 78702","Mean Eyed Cat, West 5th Street, Austin, TX, USA",2025-09-07 00:08:02,10,24219,,0,2025-09-07,Sunday,True
734273,21498,30.2634233,-97.7278369,30.274502,-97.765019,"East End, E 6th St, Austin, United States, 78702","Mean Eyed Cat, West 5th Street, Austin, TX, USA",2025-09-07 00:08:02,10,26580,,0,2025-09-07,Sunday,True
734273,21498,30.2634233,-97.7278369,30.274502,-97.765019,"East End, E 6th St, Austin, United States, 78702","Mean Eyed Cat, West 5th Street, Austin, TX, USA",2025-09-07 00:08:02,10,21262,,0,2025-09-07,Sunday,True
734273,21498,30.2634233,-97.7278369,30.274502,-97.765019,"East End, E 6th St, Austin, United States, 78702","Mean Eyed Cat, West 5th Street, Austin, TX, USA",2025-09-07 00:08:02,10,21415,,0,2025-09-07,Sunday,True
734273,21498,30.2634233,-97.7278369,30.274502,-97.765019,"East End, E 6th St, Austin, United States, 78702","Mean Eyed Cat, West 5th Street, Austin, TX, USA",2025-09-07 00:08:02,10,22793,,0,2025-09-07,Sunday,True
734273,21498,30.2634233,-97.7278369,30.274502,-97.765019,"East End, E 6th St, Austin, United States, 78702","Mean Eyed Cat, West 5th Street, Austin, TX, USA",2025-09-07 00:08:02,10,21498,,0,2025-09-07,Sunday,True
734258,242112,30.2868859,-97.7453272,30.270302,-97.7485024,"West Campus, Rio Grande St, Austin, United States, 78705","The Cat's Pajamas, Nueces Street, Austin, TX, USA",2025-09-07 00:07:41,10,220512,20.0,0,2025-09-07,Sunday,True
734258,242112,30.2868859,-97.7453272,30.270302,-97.7485024,"West Campus, Rio Grande St, Austin, United States, 78705","The Cat's Pajamas, Nueces Street, Austin, TX, USA",2025-09-07 00:07:41,10,242112,21.0,0,2025-09-07,Sunday,True
734258,242112,30.2868859,-97.7453272,30.270302,-97.7485024,"West Campus, Rio Grande St, Austin, United States, 78705","The Cat's Pajamas, Nueces Street, Austin, TX, USA",2025-09-07 00:07:41,10,256013,19.0,0,2025-09-07,Sunday,True
